trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1694,False,"{'a': 0.5, 'e': 0.18362721809277882}",20,2,-7.094189773233659,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1695,False,"{'a': 0.5, 'e': 0.18344359087468604}",20,16,6.263321974684772,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.5, 'e': 0.18326014728381135}",30,8,14.221427818397444,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1697,False,"{'a': 0.5, 'e': 0.18307688713652753}",25,7,18.978362535505166,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1698,False,"{'a': 0.5, 'e': 0.182893810249391}",20,11,-25.51032898392242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1699,False,"{'a': 0.5, 'e': 0.1827109164391416}",30,12,-14.201907907126238,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1700,False,"{'a': 0.5, 'e': 0.18252820552270246}",25,0,-18.938218455975584,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1701,False,"{'a': 0.5, 'e': 0.18234567731717977}",20,8,23.024852498198495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.5, 'e': 0.1821633316398626}",20,6,8.830348110074763,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1703,False,"{'a': 0.5, 'e': 0.18198116830822272}",20,7,23.023914999497414,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.5, 'e': 0.1817991871399145}",25,17,-25.641791591440885,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1705,False,"{'a': 0.5, 'e': 0.18161738795277457}",30,13,-31.527094922376534,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
1706,False,"{'a': 0.5, 'e': 0.1814357705648218}",20,9,10.949148622077448,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.5, 'e': 0.18125433479425698}",25,9,-9.529779570500995,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 0}",1
1708,False,"{'a': 0.5, 'e': 0.18107308045946272}",20,13,11.932718104726963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.5, 'e': 0.18089200737900324}",30,16,27.525541630424478,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.5, 'e': 0.18071111537162424}",20,14,12.927508993982695,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.5, 'e': 0.1805304042562526}",20,3,13.185004919588248,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1712,False,"{'a': 0.5, 'e': 0.18034987385199636}",20,13,3.12694706157659,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.5, 'e': 0.18016952397814437}",20,2,-49.41992364188394,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
1714,False,"{'a': 0.5, 'e': 0.17998935445416622}",20,14,11.941015404730091,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.5, 'e': 0.17980936509971204}",25,7,11.55911139033237,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1716,False,"{'a': 0.5, 'e': 0.17962955573461234}",20,10,6.245399306611226,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1717,False,"{'a': 0.5, 'e': 0.17944992617887773}",20,12,15.838999260880719,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.5, 'e': 0.17927047625269885}",20,11,7.232571870391083,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1719,False,"{'a': 0.5, 'e': 0.17909120577644616}",20,8,-30.116400637538362,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1720,False,"{'a': 0.5, 'e': 0.17891211457066972}",20,14,10.391690519402047,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.5, 'e': 0.17873320245609906}",25,5,33.35387440034864,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.5, 'e': 0.17855446925364296}",30,12,28.5730491269407,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.5, 'e': 0.17837591478438933}",20,11,-19.78477417507866,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1724,False,"{'a': 0.5, 'e': 0.17819753886960493}",25,2,11.516978862865585,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1725,False,"{'a': 0.5, 'e': 0.17801934133073533}",20,8,22.475656732218507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.5, 'e': 0.17784132198940458}",25,19,13.36127464239896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.5, 'e': 0.1776634806674152}",25,17,14.599677871637844,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.5, 'e': 0.17748581718674777}",20,10,17.185202601367518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.5, 'e': 0.17730833136956103}",20,5,-33.56752889243313,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1730,False,"{'a': 0.5, 'e': 0.17713102303819148}",20,6,-46.10398712326025,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1731,False,"{'a': 0.5, 'e': 0.1769538920151533}",20,10,17.57390123341448,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.5, 'e': 0.17677693812313813}",30,23,14.607285936865926,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.5, 'e': 0.17660016118501498}",20,12,6.361938876273516,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.5, 'e': 0.17642356102382997}",30,21,9.576636311372177,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.5, 'e': 0.17624713746280615}",20,11,16.617126259232993,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.5, 'e': 0.17607089032534334}",20,0,13.968787465448077,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1737,False,"{'a': 0.5, 'e': 0.175894819435018}",25,16,6.457503821182279,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1738,False,"{'a': 0.5, 'e': 0.17571892461558297}",30,9,-26.80959172025794,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
1739,False,"{'a': 0.5, 'e': 0.1755432056909674}",20,16,5.1950264147231655,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.5, 'e': 0.17536766248527644}",30,7,-8.141155032593474,"{0: 21, 1: 0, 2: 0, 3: 2, 4: 0}",1
1741,False,"{'a': 0.5, 'e': 0.17519229482279117}",30,17,23.46880770116596,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.5, 'e': 0.17501710252796837}",20,13,0.2824111820657145,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1743,False,"{'a': 0.5, 'e': 0.1748420854254404}",20,14,13.49322548198946,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.5, 'e': 0.17466724334001496}",35,17,18.282025757177433,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1745,False,"{'a': 0.5, 'e': 0.17449257609667496}",25,20,10.540870365981096,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.5, 'e': 0.1743180835205783}",20,4,18.051116206005485,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1747,False,"{'a': 0.5, 'e': 0.1741437654370577}",20,2,26.2353031593799,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.5, 'e': 0.17396962167162064}",25,13,0.4224770222832608,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1749,False,"{'a': 0.5, 'e': 0.173795652049949}",35,19,32.300803392582075,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.5, 'e': 0.17362185639789907}",20,7,24.00800335825413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.5, 'e': 0.17344823454150116}",25,13,23.86370838724764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.5, 'e': 0.17327478630695967}",20,14,-0.7044453004667828,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1753,False,"{'a': 0.5, 'e': 0.1731015115206527}",25,17,-5.640666942358788,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1754,False,"{'a': 0.5, 'e': 0.17292841000913206}",25,8,29.14733577176998,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.5, 'e': 0.17275548159912293}",30,7,29.64279639722145,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1756,False,"{'a': 0.5, 'e': 0.17258272611752382}",30,17,10.868617159746146,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1757,False,"{'a': 0.5, 'e': 0.17241014339140628}",25,0,15.560027820625242,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1758,False,"{'a': 0.5, 'e': 0.1722377332480149}",25,10,-11.88896538366718,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1759,False,"{'a': 0.5, 'e': 0.17206549551476688}",20,9,22.264582177412827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.5, 'e': 0.1718934300192521}",20,10,2.330265127969153,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1761,False,"{'a': 0.5, 'e': 0.17172153658923286}",20,9,17.929611476476943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.5, 'e': 0.17154981505264363}",20,16,5.570290530093075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.5, 'e': 0.17137826523759098}",25,14,7.494660694837945,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1764,False,"{'a': 0.5, 'e': 0.1712068869723534}",20,14,4.099778184589228,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.5, 'e': 0.17103568008538103}",20,12,5.0301497754087015,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.5, 'e': 0.17086464440529564}",30,16,-13.45146295752961,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1767,False,"{'a': 0.5, 'e': 0.17069377976089034}",20,7,14.931642148396705,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.5, 'e': 0.17052308598112945}",20,11,5.7038893366395875,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1769,False,"{'a': 0.5, 'e': 0.17035256289514833}",20,16,7.064116321468512,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.5, 'e': 0.17018221033225317}",20,12,12.191459190549969,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.5, 'e': 0.17001202812192093}",25,3,19.714002963685893,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1772,False,"{'a': 0.5, 'e': 0.169842016093799}",25,7,16.634378525211012,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1773,False,"{'a': 0.5, 'e': 0.1696721740777052}",20,13,11.80216767745943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.5, 'e': 0.1695025019036275}",30,10,18.042079948329977,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1775,False,"{'a': 0.5, 'e': 0.1693329994017239}",20,13,13.334281991452183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.5, 'e': 0.16916366640232217}",25,3,5.536318856720294,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
1777,False,"{'a': 0.5, 'e': 0.16899450273591984}",20,16,8.112303052052702,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.5, 'e': 0.16882550823318393}",20,16,8.00576221235205,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.5, 'e': 0.16865668272495074}",25,11,12.273303570977326,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1780,False,"{'a': 0.5, 'e': 0.1684880260422258}",25,8,20.587738507288634,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1781,False,"{'a': 0.5, 'e': 0.16831953801618357}",25,3,21.162984796109008,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1782,False,"{'a': 0.5, 'e': 0.16815121847816739}",20,16,9.346344661503519,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.5, 'e': 0.16798306725968923}",20,8,0.28851666742763116,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1784,False,"{'a': 0.5, 'e': 0.16781508419242955}",30,8,-15.595372464498833,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 1}",1
1785,False,"{'a': 0.5, 'e': 0.16764726910823713}",20,1,12.86505448846532,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1786,False,"{'a': 0.5, 'e': 0.1674796218391289}",20,14,14.151990004527963,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.5, 'e': 0.16731214221728977}",20,4,16.72293369441471,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1788,False,"{'a': 0.5, 'e': 0.16714483007507247}",20,15,10.864471596048498,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.5, 'e': 0.1669776852449974}",20,15,10.026027835981127,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.5, 'e': 0.1668107075597524}",20,10,3.299340565261767,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1791,False,"{'a': 0.5, 'e': 0.16664389685219266}",25,9,27.580945736874195,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.5, 'e': 0.16647725295534047}",20,6,25.082854211864472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.5, 'e': 0.16631077570238512}",35,0,-22.584617669142634,"{0: 31, 1: 0, 2: 3, 3: 0, 4: 1}",0
1794,False,"{'a': 0.5, 'e': 0.16614446492668272}",25,9,21.396177937526044,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.5, 'e': 0.16597832046175603}",25,4,-30.755640679786264,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
1796,False,"{'a': 0.5, 'e': 0.16581234214129428}",35,18,20.765456900664084,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1797,False,"{'a': 0.5, 'e': 0.16564652979915298}",20,14,-6.444642557798951,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1798,False,"{'a': 0.5, 'e': 0.16548088326935384}",20,2,5.060512820460021,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1799,False,"{'a': 0.5, 'e': 0.1653154023860845}",20,10,22.62145891901574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.5, 'e': 0.1651500869836984}",25,13,9.979485032985519,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1801,False,"{'a': 0.5, 'e': 0.1649849368967147}",20,8,21.293848742465524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.5, 'e': 0.164819951959818}",30,16,24.337614172860707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.5, 'e': 0.16465513200785817}",20,14,4.496069356383168,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.5, 'e': 0.1644904768758503}",30,8,33.17055812211316,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.5, 'e': 0.16432598639897444}",35,21,14.020821611100668,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1806,False,"{'a': 0.5, 'e': 0.16416166041257546}",30,19,22.90554415994522,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.5, 'e': 0.16399749875216288}",20,14,10.683056861656897,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.5, 'e': 0.16383350125341073}",25,18,13.472861545021914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.5, 'e': 0.16366966775215733}",20,13,13.548856225325924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.5, 'e': 0.16350599808440516}",25,11,11.956387094850239,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.5, 'e': 0.16334249208632076}",30,19,18.00804701850548,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.5, 'e': 0.16317914959423443}",25,7,22.518246653295755,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.5, 'e': 0.1630159704446402}",20,13,16.96502154498346,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.5, 'e': 0.16285295447419557}",25,18,13.42013757106604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.5, 'e': 0.16269010151972138}",20,0,30.848821428911013,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1816,False,"{'a': 0.5, 'e': 0.16252741141820165}",30,10,4.1292762579515445,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1817,False,"{'a': 0.5, 'e': 0.16236488400678345}",20,0,21.272979881937324,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1818,False,"{'a': 0.5, 'e': 0.16220251912277667}",20,7,18.162015643384557,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.5, 'e': 0.1620403166036539}",35,23,13.39533332271081,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.5, 'e': 0.16187827628705023}",25,7,-25.19440910835593,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1821,False,"{'a': 0.5, 'e': 0.16171639801076318}",25,17,-5.21162667001369,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1822,False,"{'a': 0.5, 'e': 0.1615546816127524}",20,6,11.062970503672318,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1823,False,"{'a': 0.5, 'e': 0.16139312693113966}",20,7,24.53914408107978,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.5, 'e': 0.16123173380420852}",30,10,34.049604443569834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.5, 'e': 0.16107050207040433}",20,8,7.5093863607639655,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1826,False,"{'a': 0.5, 'e': 0.16090943156833393}",30,19,4.992261240245579,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1827,False,"{'a': 0.5, 'e': 0.1607485221367656}",20,16,7.627383856542847,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.5, 'e': 0.16058777361462884}",20,8,18.00221529790615,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.5, 'e': 0.1604271858410142}",20,13,11.892833294077008,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.5, 'e': 0.16026675865517317}",30,0,6.049070869201077,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1831,False,"{'a': 0.5, 'e': 0.160106491896518}",30,0,42.51249619685061,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1832,False,"{'a': 0.5, 'e': 0.15994638540462147}",20,0,14.829660212503919,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1833,False,"{'a': 0.5, 'e': 0.15978643901921685}",25,11,27.264717004753056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.5, 'e': 0.15962665258019765}",20,8,10.070472945037281,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1835,False,"{'a': 0.5, 'e': 0.15946702592761744}",30,19,21.581125154816018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.5, 'e': 0.15930755890168982}",20,0,-3.7127614828091855,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1837,False,"{'a': 0.5, 'e': 0.15914825134278812}",25,15,11.784021129688586,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.5, 'e': 0.15898910309144534}",30,19,21.996439759665826,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.5, 'e': 0.1588301139883539}",25,15,19.433459931988747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.5, 'e': 0.15867128387436555}",20,9,19.514117790306823,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.5, 'e': 0.15851261259049118}",20,6,22.966220252977227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.5, 'e': 0.1583540999779007}",30,17,15.041750993992233,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1843,False,"{'a': 0.5, 'e': 0.1581957458779228}",20,16,6.363408690112393,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.5, 'e': 0.15803755013204487}",20,12,16.413383692996813,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.5, 'e': 0.15787951258191282}",35,10,-15.414987470712624,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
1846,False,"{'a': 0.5, 'e': 0.1577216330693309}",25,17,19.416850665517263,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.5, 'e': 0.15756391143626158}",30,12,8.076756167278575,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1848,False,"{'a': 0.5, 'e': 0.15740634752482532}",20,12,16.776818070341356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.5, 'e': 0.1572489411773005}",20,0,-21.29892738316853,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1850,False,"{'a': 0.5, 'e': 0.1570916922361232}",30,16,12.653717825323678,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1851,False,"{'a': 0.5, 'e': 0.15693460054388708}",25,17,1.5285000915270759,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1852,False,"{'a': 0.5, 'e': 0.1567776659433432}",20,11,18.686675798837808,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.5, 'e': 0.15662088827739984}",20,7,23.793790440817865,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.5, 'e': 0.15646426738912245}",25,13,20.864138946447955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.5, 'e': 0.1563078031217333}",20,9,-39.624922614912265,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1856,False,"{'a': 0.5, 'e': 0.15615149531861158}",25,15,4.300624801233331,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1857,False,"{'a': 0.5, 'e': 0.15599534382329297}",25,6,23.152832533573758,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.5, 'e': 0.15583934847946967}",25,13,23.956989859687276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.5, 'e': 0.15568350913099022}",25,17,13.657118453264077,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.5, 'e': 0.15552782562185924}",20,0,29.188942402692433,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1861,False,"{'a': 0.5, 'e': 0.15537229779623737}",35,23,21.454302101877875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.5, 'e': 0.15521692549844113}",20,7,22.300834046053556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.5, 'e': 0.15506170857294269}",25,0,-16.427038064558637,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1864,False,"{'a': 0.5, 'e': 0.15490664686436975}",30,11,-23.489274153746763,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1865,False,"{'a': 0.5, 'e': 0.15475174021750537}",35,25,5.0118783154319795,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1866,False,"{'a': 0.5, 'e': 0.15459698847728787}",20,16,6.704810326459693,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.5, 'e': 0.1544423914888106}",25,7,16.1941637893545,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1868,False,"{'a': 0.5, 'e': 0.15428794909732177}",20,13,14.229696262070693,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.5, 'e': 0.15413366114822444}",25,14,14.076247597105425,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.5, 'e': 0.15397952748707622}",25,11,24.184921474372576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.5, 'e': 0.15382554795958914}",35,16,39.11322433002757,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.5, 'e': 0.15367172241162955}",20,14,14.342929839284771,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.5, 'e': 0.15351805068921792}",25,14,21.75577881767142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.5, 'e': 0.1533645326385287}",20,9,-56.621581390877814,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
1875,False,"{'a': 0.5, 'e': 0.15321116810589017}",30,20,14.582747016706774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.5, 'e': 0.1530579569377843}",20,14,-0.7521179036800585,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
